decision_cycle_id,run_id,symbol,regime,session,action,guard_name,guard_decision,pnl_r,mfe_r,mae_r,quality_score,quality_label,warnings
dc_bt_6c3a927d2d7047af,qb_run_20260425T051333Z_7e01f5fe,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
dc_bt_1c479472a4f84637,qb_run_20260425T051333Z_7e01f5fe,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
dc_bt_1a61209280ba44b3,qb_run_20260425T051333Z_7e01f5fe,,trend,New York,,backtest_pipeline,,2.0000000000000826,2.5093826840948434,0.2772097838746838,3,HIGH_QUALITY,
dc_bt_14d0871ea3824ccc,qb_run_20260425T051333Z_7e01f5fe,,trend,New York,,backtest_pipeline,,-1.0,0.7650155796711835,1.272590523262033,-2,LOW_QUALITY,
dc_bt_074818046cb64c96,qb_run_20260425T051333Z_7e01f5fe,,expansion,New York,,backtest_pipeline,,-1.0,0.14147653681379255,1.2414067948589476,-2,LOW_QUALITY,
dc_bt_48e41810fea24827,qb_run_20260425T051333Z_7e01f5fe,,trend,New York,,max_trades_per_session,,,,,0,UNKNOWN,
dc_bt_89303d15cb2448d0,qb_run_20260425T051333Z_7e01f5fe,,trend,New York,,max_trades_per_session,,,,,0,UNKNOWN,
dc_bt_6050681d45464b56,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,-1.0,,1.4883879587254143,-2,LOW_QUALITY,
dc_bt_023f922ff4404b76,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,2.0000000000000875,2.631073554830062,0.26502784712889205,3,HIGH_QUALITY,
dc_bt_2b09efd5f0334311,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,2.0,2.121328892681269,0.23313423797851016,3,HIGH_QUALITY,
dc_bt_e8a4e974e14f4272,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,max_trades_per_session,,,,,0,UNKNOWN,
dc_bt_14a05fdf10cf456b,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_1c3a535ccde141a8,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_bd0f1bf41f80473d,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_66c38055422b4d5b,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_f84f79ac47de4484,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_92772efcf6be4487,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_da76f58d6a574315,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_f82dd09f82e7453e,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_1b345a92e2cd4256,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_05f43fe02a884b8a,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_1512ba18deeb4f51,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_ca76b75fabe54d28,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_c00a8ec29b0f4a61,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,-1.0,0.41628372168464756,1.04865653889818,-2,LOW_QUALITY,
dc_bt_a855f97309984ab9,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,-1.0,0.4946524064171518,1.8964858670741158,-2,LOW_QUALITY,
dc_bt_9fcea3eeee944899,qb_run_20260425T051333Z_7e01f5fe,,trend,New York,,backtest_pipeline,,-1.0,,1.833458646616467,-2,LOW_QUALITY,
dc_bt_b3fa683681c44100,qb_run_20260425T051333Z_7e01f5fe,,trend,New York,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_eaf8998dd2aa4e79,qb_run_20260425T051333Z_7e01f5fe,,trend,New York,,daily_loss_cap,,,,,0,UNKNOWN,
dc_bt_24d435c5084647d6,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,-1.0,0.3278794926575856,1.3073532195688844,-2,LOW_QUALITY,
dc_bt_66f0823a5d294643,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,-1.0,0.4611274820302032,1.2040979317562304,-2,LOW_QUALITY,
dc_bt_f9533fce43d546f9,qb_run_20260425T051333Z_7e01f5fe,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
dc_bt_f7e72722601148c7,qb_run_20260425T051333Z_7e01f5fe,,compression,Asia,,regime_profile,,,,,0,UNKNOWN,
