decision_cycle_id,run_id,symbol,regime,session,action,guard_name,guard_decision,pnl_r,mfe_r,mae_r,quality_score,quality_label,warnings
dc_bt_b69a95e77ace454e,qb_run_20260425T054010Z_1a326ba3,,trend,Asia,,backtest_pipeline,ALLOW,-1.0,1.1035285404434143,1.2442469449293585,-2,LOW_QUALITY,
dc_bt_9f115e307ac84849,qb_run_20260425T054010Z_1a326ba3,,trend,Asia,,backtest_pipeline,ALLOW,-1.0,1.1789924973203834,1.0861021793497632,-1,LOW_QUALITY,
dc_bt_53a39fee4ccb46ad,qb_run_20260425T054010Z_1a326ba3,,trend,Asia,,backtest_pipeline,ALLOW,-1.0,1.0757271285034267,1.271179270227307,-2,LOW_QUALITY,
dc_bt_08e976d1e5f54683,qb_run_20260425T054010Z_1a326ba3,,trend,Asia,,backtest_pipeline,ALLOW,-1.0,0.6168263514932192,1.8504790544792125,-2,LOW_QUALITY,
dc_bt_df6fc0acd034414f,qb_run_20260425T054010Z_1a326ba3,,trend,Asia,,backtest_pipeline,ALLOW,-1.0,0.41520104834821625,2.0180702117386264,-2,LOW_QUALITY,
dc_bt_8f7f5773c5bd4c71,qb_run_20260425T054010Z_1a326ba3,,trend,Asia,,backtest_pipeline,ALLOW,1.999999999999892,39.75443475901222,0.8452328460468305,3,HIGH_QUALITY,
dc_bt_7a6d05a11bc945f8,qb_run_20260425T054010Z_1a326ba3,,trend,Asia,,backtest_pipeline,ALLOW,2.0,38.44959704055916,,3,HIGH_QUALITY,
dc_bt_bb435cc46ce4446c,qb_run_20260425T054010Z_1a326ba3,,expansion,Asia,,backtest_pipeline,ALLOW,-1.0,,3.3339572025703172,-2,LOW_QUALITY,
dc_bt_c873a50c71ab4c83,qb_run_20260425T054010Z_1a326ba3,,expansion,Asia,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_57dde254e3254d17,qb_run_20260425T054010Z_1a326ba3,,expansion,Asia,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_a65cc75e93b14258,qb_run_20260425T054010Z_1a326ba3,,trend,New York,,backtest_pipeline,ALLOW,2.0000000000001186,3.455114822547143,0.07828810020869952,3,HIGH_QUALITY,
dc_bt_636ab632414a47a1,qb_run_20260425T054010Z_1a326ba3,,trend,New York,,backtest_pipeline,ALLOW,2.0,2.333586984092564,,3,HIGH_QUALITY,
dc_bt_bc8870cffe864b21,qb_run_20260425T054010Z_1a326ba3,,trend,New York,,backtest_pipeline,ALLOW,-1.0,1.1754565189630228,1.1709871025412157,-1,LOW_QUALITY,
dc_bt_21dabb31639846d4,qb_run_20260425T054010Z_1a326ba3,,trend,New York,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_728f582e12144a47,qb_run_20260425T054010Z_1a326ba3,,trend,New York,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_1dca72966b3a4e7a,qb_run_20260425T054010Z_1a326ba3,,expansion,New York,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_2235b56666e94981,qb_run_20260425T054010Z_1a326ba3,,expansion,New York,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_bb33f79615b9445a,qb_run_20260425T054010Z_1a326ba3,,trend,Overlap,,backtest_pipeline,ALLOW,2.0,2.550808510638277,0.0680851063829942,3,HIGH_QUALITY,
dc_bt_ca05f7d73858423e,qb_run_20260425T054010Z_1a326ba3,,trend,Overlap,,backtest_pipeline,ALLOW,2.0000000000000817,2.035082312453533,0.46130929450135066,3,HIGH_QUALITY,
dc_bt_4e68aa73736d46b9,qb_run_20260425T054010Z_1a326ba3,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,0.3562461830766244,1.6244825948294421,-2,LOW_QUALITY,
dc_bt_06c3518c5e0b4463,qb_run_20260425T054010Z_1a326ba3,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,,1.0664565274495537,-2,LOW_QUALITY,
dc_bt_cb53c54b7b794722,qb_run_20260425T054010Z_1a326ba3,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,0.6682796050480627,1.1809324527562068,-2,LOW_QUALITY,
